company,period,metric,value
ecommerce_logistics,2025-12,gross_profit,3657155.483519731
ecommerce_logistics,2025-12,sales_marketing,1959879.3442512932
ecommerce_logistics,2025-12,rd,0.0
ecommerce_logistics,2025-12,ga,2282485.1910601906
ecommerce_logistics,2025-12,ebitda,-585209.0517917527
ecommerce_logistics,2025-12,net_income,-731042.3851250861
ecommerce_logistics,2025-12,cash,0.0
ecommerce_logistics,2025-12,accounts_receivable,34004305.42119134
ecommerce_logistics,2025-12,inventory,32263069.525903076
ecommerce_logistics,2025-12,accounts_payable,22335971.21024059
ecommerce_logistics,2025-12,debt,35000000.0
ecommerce_logistics,2025-12,equity,8931403.736853827
ecommerce_logistics,2025-12,operating_cash_flow,-708850.5033100265
ecommerce_logistics,2025-12,investing_cash_flow,-543055.5274194392
ecommerce_logistics,2025-12,financing_cash_flow,209981.88584343853
ecommerce_logistics,2025-12,net_cash_flow,-1041924.1448860271
ecommerce_logistics,2025-12,total_assets,66267374.94709442
ecommerce_logistics,2025-12,total_liabilities_and_equity,66267374.94709442
fintech_payments,2023-01,revenue,2315180.870610176
fintech_payments,2023-01,cogs,790350.9610578386
fintech_payments,2023-01,gross_profit,1524829.9095523376
fintech_payments,2023-01,sales_marketing,791231.7635862352
fintech_payments,2023-01,rd,446244.3952056917
fintech_payments,2023-01,ga,455358.85223714105
fintech_payments,2023-01,ebitda,-168005.1014767303
fintech_payments,2023-01,net_income,-185505.1014767303
fintech_payments,2023-01,cash,1929176.7662942018
fintech_payments,2023-01,accounts_receivable,3086907.8274802347
fintech_payments,2023-01,inventory,0.0
fintech_payments,2023-01,accounts_payable,1053801.2814104515
fintech_payments,2023-01,debt,4200000.0
fintech_payments,2023-01,equity,-237716.68763601547
fintech_payments,2023-01,operating_cash_flow,-143474.2714296424
fintech_payments,2023-01,investing_cash_flow,-136272.13057808287
fintech_payments,2023-01,financing_cash_flow,-31076.831698072976
fintech_payments,2023-01,net_cash_flow,-310823.2337057982
fintech_payments,2023-01,total_assets,5016084.593774436
fintech_payments,2023-01,total_liabilities_and_equity,5016084.593774436
fintech_payments,2023-02,revenue,2501528.0592238703
fintech_payments,2023-02,cogs,861438.974598819
fintech_payments,2023-02,gross_profit,1640089.0846250514
fintech_payments,2023-02,sales_marketing,986285.4162992529
fintech_payments,2023-02,rd,447720.4875534521
fintech_payments,2023-02,ga,441430.16699207673
fintech_payments,2023-02,ebitda,-235346.98621973023
fintech_payments,2023-02,net_income,-252846.98621973023
fintech_payments,2023-02,cash,1589697.072355718
fintech_payments,2023-02,accounts_receivable,3335370.745631827
fintech_payments,2023-02,inventory,0.0
fintech_payments,2023-02,accounts_payable,1148585.2994650921
fintech_payments,2023-02,debt,4200000.0
fintech_payments,2023-02,equity,-423517.48147754767
fintech_payments,2023-02,operating_cash_flow,-199808.7567720881
fintech_payments,2023-02,investing_cash_flow,-109480.22015357646
fintech_payments,2023-02,financing_cash_flow,-30190.717012819234
fintech_payments,2023-02,net_cash_flow,-339479.69393848383
fintech_payments,2023-02,total_assets,4925067.817987544
fintech_payments,2023-02,total_liabilities_and_equity,4925067.817987544
fintech_payments,2023-03,revenue,2527457.6013991605
fintech_payments,2023-03,cogs,867967.3665348259
fintech_payments,2023-03,gross_profit,1659490.2348643346
fintech_payments,2023-03,sales_marketing,955273.9507846535
fintech_payments,2023-03,rd,406939.6690592507
fintech_payments,2023-03,ga,362615.7589498083
fintech_payments,2023-03,ebitda,-65339.1439293779
fintech_payments,2023-03,net_income,-82839.1439293779
fintech_payments,2023-03,cash,1404957.5372768827
fintech_payments,2023-03,accounts_receivable,3369943.468532214
fintech_payments,2023-03,inventory,0.0
fintech_payments,2023-03,accounts_payable,1157289.8220464345
fintech_payments,2023-03,debt,4200000.0
fintech_payments,2023-03,equity,-582388.8162373379
fintech_payments,2023-03,operating_cash_flow,-69464.73622961526
fintech_payments,2023-03,investing_cash_flow,-155198.34528077315
fintech_payments,2023-03,financing_cash_flow,39923.546431553215
fintech_payments,2023-03,net_cash_flow,-184739.5350788352
fintech_payments,2023-03,total_assets,4774901.005809097
fintech_payments,2023-03,total_liabilities_and_equity,4774901.005809097
fintech_payments,2023-04,revenue,2857289.738005159
fintech_payments,2023-04,cogs,980484.1173854879
fintech_payments,2023-04,gross_profit,1876805.620619671
fintech_payments,2023-04,sales_marketing,970404.746839249
fintech_payments,2023-04,rd,530010.9842561207
fintech_payments,2023-04,ga,519344.51748502883
fintech_payments,2023-04,ebitda,-142954.62796072778
fintech_payments,2023-04,net_income,-160454.62796072778
fintech_payments,2023-04,cash,1111816.7017818885
fintech_payments,2023-04,accounts_receivable,3809719.6506735454
fintech_payments,2023-04,inventory,0.0
fintech_payments,2023-04,accounts_payable,1307312.1565139838
fintech_payments,2023-04,debt,4200000.0
fintech_payments,2023-04,equity,-585775.8040585504
fintech_payments,2023-04,operating_cash_flow,-116980.30345040583
fintech_payments,2023-04,investing_cash_flow,-150441.65208267662
fintech_payments,2023-04,financing_cash_flow,-25718.879961911673
fintech_payments,2023-04,net_cash_flow,-293140.8354949941
fintech_payments,2023-04,total_assets,4921536.352455433
fintech_payments,2023-04,total_liabilities_and_equity,4921536.352455433
fintech_payments,2023-05,revenue,2857136.887528141
fintech_payments,2023-05,cogs,1002216.3713732699
fintech_payments,2023-05,gross_profit,1854920.516154871
fintech_payments,2023-05,sales_marketing,1026552.1222509186
fintech_payments,2023-05,rd,499442.3063955233
fintech_payments,2023-05,ga,415682.58932508464
fintech_payments,2023-05,ebitda,-86756.50181665551
fintech_payments,2023-05,net_income,-104256.50181665551
fintech_payments,2023-05,cash,876991.9830898154
fintech_payments,2023-05,accounts_receivable,3809515.8500375217
fintech_payments,2023-05,inventory,0.0
fintech_payments,2023-05,accounts_payable,1336288.49516436
fintech_payments,2023-05,debt,4200000.0
fintech_payments,2023-05,equity,-849780.6620370233
fintech_payments,2023-05,operating_cash_flow,-88320.775030592
fintech_payments,2023-05,investing_cash_flow,-111925.33631454277
fintech_payments,2023-05,financing_cash_flow,-34578.607346938275
fintech_payments,2023-05,net_cash_flow,-234824.71869207307
fintech_payments,2023-05,total_assets,4686507.833127337
fintech_payments,2023-05,total_liabilities_and_equity,4686507.833127337
fintech_payments,2023-06,revenue,3171021.836572332
fintech_payments,2023-06,cogs,1140200.1406661384
fintech_payments,2023-06,gross_profit,2030821.6959061935
fintech_payments,2023-06,sales_marketing,1224689.1009977814
fintech_payments,2023-06,rd,597962.6461206609
fintech_payments,2023-06,ga,568610.2548508411
fintech_payments,2023-06,ebitda,-360440.30606309
fintech_payments,2023-06,net_income,-377940.30606309
fintech_payments,2023-06,cash,463467.94438051747
fintech_payments,2023-06,accounts_receivable,4228029.115429776
fintech_payments,2023-06,inventory,0.0
fintech_payments,2023-06,accounts_payable,1520266.854221518
fintech_payments,2023-06,debt,4200000.0
fintech_payments,2023-06,equity,-1028769.794411225
fintech_payments,2023-06,operating_cash_flow,-305557.2654020977
fintech_payments,2023-06,investing_cash_flow,-99422.40652713206
fintech_payments,2023-06,financing_cash_flow,-8544.366780068123
fintech_payments,2023-06,net_cash_flow,-413524.0387092979
fintech_payments,2023-06,total_assets,4691497.059810293
fintech_payments,2023-06,total_liabilities_and_equity,4691497.059810293
fintech_payments,2023-07,revenue,3172766.3437435795
fintech_payments,2023-07,cogs,1094461.073019216
fintech_payments,2023-07,gross_profit,2078305.2707243634
fintech_payments,2023-07,sales_marketing,1181354.2020329037
fintech_payments,2023-07,rd,538585.1587003231
fintech_payments,2023-07,ga,459615.73049127485
fintech_payments,2023-07,ebitda,-101249.82050013845
fintech_payments,2023-07,net_income,-118749.82050013845
fintech_payments,2023-07,cash,193556.4330536016
fintech_payments,2023-07,accounts_receivable,4230355.124991439
fintech_payments,2023-07,inventory,0.0
fintech_payments,2023-07,accounts_payable,1459281.430692288
fintech_payments,2023-07,debt,4200000.0
fintech_payments,2023-07,equity,-1235369.8726472473
fintech_payments,2023-07,operating_cash_flow,-89188.94475650549
fintech_payments,2023-07,investing_cash_flow,-141161.44678950508
fintech_payments,2023-07,financing_cash_flow,-39561.11978090532
fintech_payments,2023-07,net_cash_flow,-269911.5113269159
fintech_payments,2023-07,total_assets,4423911.558045041
fintech_payments,2023-07,total_liabilities_and_equity,4423911.558045041
fintech_payments,2023-08,revenue,3468823.7744779624
fintech_payments,2023-08,cogs,1213734.7683751497
fintech_payments,2023-08,gross_profit,2255089.0061028125
fintech_payments,2023-08,sales_marketing,1207354.1468559555
fintech_payments,2023-08,rd,608932.82088368
fintech_payments,2023-08,ga,657275.7048845512
fintech_payments,2023-08,ebitda,-218473.66652137414
fintech_payments,2023-08,net_income,-235973.66652137414
fintech_payments,2023-08,cash,0.0
fintech_payments,2023-08,accounts_receivable,4625098.365970616
fintech_payments,2023-08,inventory,0.0
fintech_payments,2023-08,accounts_payable,1618313.0245001996
fintech_payments,2023-08,debt,4200000.0
fintech_payments,2023-08,equity,-1193214.6585295834
fintech_payments,2023-08,operating_cash_flow,-183162.92385237137
fintech_payments,2023-08,investing_cash_flow,-140794.4640124678
fintech_payments,2023-08,financing_cash_flow,6134.98330627383
fintech_payments,2023-08,net_cash_flow,-317822.40455856535
fintech_payments,2023-08,total_assets,4625098.365970616
fintech_payments,2023-08,total_liabilities_and_equity,4625098.365970616
fintech_payments,2023-09,revenue,3519822.7646383117
fintech_payments,2023-09,cogs,1259924.8869757082
fintech_payments,2023-09,gross_profit,2259897.8776626037
fintech_payments,2023-09,sales_marketing,1336626.6557881963
fintech_payments,2023-09,rd,631833.212472279
fintech_payments,2023-09,ga,672409.0030444434
fintech_payments,2023-09,ebitda,-380970.99364231527
fintech_payments,2023-09,net_income,-398470.99364231527
fintech_payments,2023-09,cash,0.0
fintech_payments,2023-09,accounts_receivable,4693097.019517749
fintech_payments,2023-09,inventory,0.0
fintech_payments,2023-09,accounts_payable,1679899.8493009442
fintech_payments,2023-09,debt,4200000.0
fintech_payments,2023-09,equity,-1186802.8297831956
fintech_payments,2023-09,operating_cash_flow,-347828.4681046794
fintech_payments,2023-09,investing_cash_flow,-142918.74170338578
fintech_payments,2023-09,financing_cash_flow,31454.57731394272
fintech_payments,2023-09,net_cash_flow,-459292.6324941225
fintech_payments,2023-09,total_assets,4693097.019517749
fintech_payments,2023-09,total_liabilities_and_equity,4693097.019517749
fintech_payments,2023-10,revenue,3872576.794236878
fintech_payments,2023-10,cogs,1370051.666403619
fintech_payments,2023-10,gross_profit,2502525.127833259
fintech_payments,2023-10,sales_marketing,1401335.045063765
fintech_payments,2023-10,rd,717057.9306523761
fintech_payments,2023-10,ga,579013.3782054902
fintech_payments,2023-10,ebitda,-194881.22608837252
fintech_payments,2023-10,net_income,-212381.22608837252
fintech_payments,2023-10,cash,0.0
fintech_payments,2023-10,accounts_receivable,5163435.725649171
fintech_payments,2023-10,inventory,0.0
fintech_payments,2023-10,accounts_payable,1826735.5552048255
fintech_payments,2023-10,debt,4200000.0
fintech_payments,2023-10,equity,-863299.8295556549
fintech_payments,2023-10,operating_cash_flow,-187433.39382969902
fintech_payments,2023-10,investing_cash_flow,-154362.38027549957
fintech_payments,2023-10,financing_cash_flow,-43936.92025010782
fintech_payments,2023-10,net_cash_flow,-385732.6943553064
fintech_payments,2023-10,total_assets,5163435.725649171
fintech_payments,2023-10,total_liabilities_and_equity,5163435.725649171
fintech_payments,2023-11,revenue,4157461.62509171
fintech_payments,2023-11,cogs,1422709.4238203168
fintech_payments,2023-11,gross_profit,2734752.2012713933
fintech_payments,2023-11,sales_marketing,1386562.8651702215
fintech_payments,2023-11,rd,767511.0501211121
fintech_payments,2023-11,ga,622145.813433314
fintech_payments,2023-11,ebitda,-41467.52745325398
fintech_payments,2023-11,net_income,-58967.52745325398
fintech_payments,2023-11,cash,0.0
fintech_payments,2023-11,accounts_receivable,5543282.166788947
fintech_payments,2023-11,inventory,0.0
fintech_payments,2023-11,accounts_payable,1896945.898427089
fintech_payments,2023-11,debt,4200000.0
fintech_payments,2023-11,equity,-553663.7316381421
fintech_payments,2023-11,operating_cash_flow,-54042.7645647898
fintech_payments,2023-11,investing_cash_flow,-151582.7257903753
fintech_payments,2023-11,financing_cash_flow,696.9884843447104
fintech_payments,2023-11,net_cash_flow,-204928.5018708204
fintech_payments,2023-11,total_assets,5543282.166788947
fintech_payments,2023-11,total_liabilities_and_equity,5543282.166788947
fintech_payments,2023-12,revenue,4135954.8203526586
fintech_payments,2023-12,cogs,1429087.3732708534
fintech_payments,2023-12,gross_profit,2706867.447081805
fintech_payments,2023-12,sales_marketing,1495944.632291944
fintech_payments,2023-12,rd,822522.1770099277
fintech_payments,2023-12,ga,735822.8070070886
fintech_payments,2023-12,ebitda,-347422.1692271549
fintech_payments,2023-12,net_income,-364922.1692271549
fintech_payments,2023-12,cash,0.0
fintech_payments,2023-12,accounts_receivable,5514606.4271368785
fintech_payments,2023-12,inventory,0.0
fintech_payments,2023-12,accounts_payable,1905449.8310278044
fintech_payments,2023-12,debt,4200000.0
fintech_payments,2023-12,equity,-590843.4038909259
fintech_payments,2023-12,operating_cash_flow,-279293.60618081247
fintech_payments,2023-12,investing_cash_flow,-137713.73255030616
fintech_payments,2023-12,financing_cash_flow,3731.968773479845
fintech_payments,2023-12,net_cash_flow,-413275.36995763873
fintech_payments,2023-12,total_assets,5514606.4271368785
fintech_payments,2023-12,total_liabilities_and_equity,5514606.4271368785
fintech_payments,2024-01,revenue,4280907.411498429
fintech_payments,2024-01,cogs,1462985.524606181
fintech_payments,2024-01,gross_profit,2817921.886892248
fintech_payments,2024-01,sales_marketing,1610061.2222673325
fintech_payments,2024-01,rd,738353.7641048377
fintech_payments,2024-01,ga,846675.8140018018
fintech_payments,2024-01,ebitda,-377168.913481724
fintech_payments,2024-01,net_income,-394668.913481724
fintech_payments,2024-01,cash,0.0
fintech_payments,2024-01,accounts_receivable,5707876.548664572
fintech_payments,2024-01,inventory,0.0
fintech_payments,2024-01,accounts_payable,1950647.3661415747
fintech_payments,2024-01,debt,4200000.0
fintech_payments,2024-01,equity,-442770.817477003
fintech_payments,2024-01,operating_cash_flow,-308593.0960327127
fintech_payments,2024-01,investing_cash_flow,-137616.86585270974
fintech_payments,2024-01,financing_cash_flow,40322.623180934956
fintech_payments,2024-01,net_cash_flow,-405887.33870448754
fintech_payments,2024-01,total_assets,5707876.548664572
fintech_payments,2024-01,total_liabilities_and_equity,5707876.548664572
fintech_payments,2024-02,revenue,4311261.119324858
fintech_payments,2024-02,cogs,1548526.5214866588
fintech_payments,2024-02,gross_profit,2762734.5978381997
fintech_payments,2024-02,sales_marketing,1589943.8327068768
fintech_payments,2024-02,rd,621124.3532276484
fintech_payments,2024-02,ga,681428.5081761482
fintech_payments,2024-02,ebitda,-129762.09627247322
fintech_payments,2024-02,net_income,-147262.09627247322
fintech_payments,2024-02,cash,0.0
fintech_payments,2024-02,accounts_receivable,5748348.159099812
fintech_payments,2024-02,inventory,0.0
fintech_payments,2024-02,accounts_payable,2064702.0286488784
fintech_payments,2024-02,debt,4200000.0
fintech_payments,2024-02,equity,-516353.86954906676
fintech_payments,2024-02,operating_cash_flow,-127630.47699183943
fintech_payments,2024-02,investing_cash_flow,-98047.87543614735
fintech_payments,2024-02,financing_cash_flow,7669.242949785507
fintech_payments,2024-02,net_cash_flow,-218009.10947820128
fintech_payments,2024-02,total_assets,5748348.159099812
fintech_payments,2024-02,total_liabilities_and_equity,5748348.159099812
fintech_payments,2024-03,revenue,4723775.844284666
fintech_payments,2024-03,cogs,1665316.2793422455
fintech_payments,2024-03,gross_profit,3058459.5649424205
fintech_payments,2024-03,sales_marketing,1438740.2647246
fintech_payments,2024-03,rd,908345.2889383094
fintech_payments,2024-03,ga,937241.2388365193
fintech_payments,2024-03,ebitda,-225867.22755700815
fintech_payments,2024-03,net_income,-243367.22755700815
fintech_payments,2024-03,cash,0.0
fintech_payments,2024-03,accounts_receivable,6298367.792379554
fintech_payments,2024-03,inventory,0.0
fintech_payments,2024-03,accounts_payable,2220421.7057896606
fintech_payments,2024-03,debt,4200000.0
fintech_payments,2024-03,equity,-122053.91341010621
fintech_payments,2024-03,operating_cash_flow,-222264.34072580704
fintech_payments,2024-03,investing_cash_flow,-145808.9615553381
